day,product_id,product_name,segment,wtp,price_paid,surplus,discount_applied
0,11,Sparkling Water 12pk,budget,4.956929070508041,4.800000000000001,0.15692907050804017,0.2
0,10,Craft IPA 6-pack,mainstream,13.673914846013895,9.600000000000001,4.073914846013894,0.2
0,14,Protein Bar 6-pack,mainstream,8.997012296716802,6.800000000000001,2.1970122967168013,0.2
0,13,Trail Mix 400g,mainstream,7.6777792921951455,5.6000000000000005,2.077779292195145,0.2
0,9,Cabernet Sauvignon,mainstream,13.857998239549639,12.0,1.857998239549639,0.2
0,9,Cabernet Sauvignon,mainstream,16.017422548059635,12.0,4.017422548059635,0.2
0,13,Trail Mix 400g,mainstream,8.694399163363778,5.6000000000000005,3.0943991633637777,0.2
0,13,Trail Mix 400g,mainstream,7.0653151547731605,5.6000000000000005,1.46531515477316,0.2
0,10,Craft IPA 6-pack,budget,10.096366941630894,9.600000000000001,0.49636694163089246,0.2
0,10,Craft IPA 6-pack,budget,10.499645035956139,9.600000000000001,0.8996450359561372,0.2
0,11,Sparkling Water 12pk,mainstream,7.826071478679935,4.800000000000001,3.026071478679934,0.2
0,10,Craft IPA 6-pack,budget,10.870481077323108,9.600000000000001,1.2704810773231063,0.2
0,6,Atlantic Salmon 300g,mainstream,13.864134953956569,9.600000000000001,4.264134953956567,0.2
0,14,Protein Bar 6-pack,premium,11.329876526659705,6.800000000000001,4.529876526659704,0.2
0,8,Plant-Based Burger 2pk,budget,8.30912803851166,7.6000000000000005,0.7091280385116603,0.2
0,14,Protein Bar 6-pack,budget,7.258219662009465,6.800000000000001,0.45821966200946385,0.2
0,1,Greek Yogurt 500g,budget,4.247572043039255,4.0,0.24757204303925473,0.2
0,4,Croissant 4-pack,mainstream,5.048425344222663,3.2,1.8484253442226626,0.2
0,6,Atlantic Salmon 300g,mainstream,13.478298267088409,9.600000000000001,3.8782982670884074,0.2
0,8,Plant-Based Burger 2pk,mainstream,10.0467545039925,7.6000000000000005,2.4467545039924987,0.2
0,9,Cabernet Sauvignon,mainstream,16.973955582338263,12.0,4.973955582338263,0.2
0,8,Plant-Based Burger 2pk,mainstream,10.637335824747964,7.6000000000000005,3.037335824747964,0.2
0,9,Cabernet Sauvignon,premium,24.208815133260636,12.0,12.208815133260636,0.2
0,10,Craft IPA 6-pack,budget,11.102340347188143,9.600000000000001,1.5023403471881416,0.2
0,14,Protein Bar 6-pack,budget,7.927473957948487,6.800000000000001,1.127473957948486,0.2
0,12,Dark Chocolate Bar,budget,3.4175163738423127,3.2,0.21751637384231248,0.2
0,7,Chicken Breast 500g,mainstream,8.215566825661558,6.4,1.8155668256615574,0.2
0,2,Cheddar Cheese 200g,mainstream,5.097622690602525,4.800000000000001,0.2976226906025241,0.2
0,11,Sparkling Water 12pk,budget,5.868178645769799,4.800000000000001,1.0681786457697982,0.2
0,13,Trail Mix 400g,mainstream,7.722275540617238,5.6000000000000005,2.1222755406172373,0.2
0,9,Cabernet Sauvignon,budget,12.422400761168102,12.0,0.42240076116810243,0.2
0,3,Sourdough Bread,mainstream,5.252810416829379,4.4,0.8528104168293789,0.2
0,11,Sparkling Water 12pk,mainstream,7.102991683352569,4.800000000000001,2.302991683352568,0.2
0,1,Greek Yogurt 500g,budget,4.793030022050458,4.0,0.7930300220504582,0.2
0,12,Dark Chocolate Bar,budget,3.41573067321977,3.2,0.2157306732197699,0.2
0,4,Croissant 4-pack,mainstream,4.080201357718599,3.2,0.8802013577185992,0.2
0,6,Atlantic Salmon 300g,budget,10.054393292492188,9.600000000000001,0.4543932924921865,0.2
0,9,Cabernet Sauvignon,budget,12.88356936448061,12.0,0.8835693644806106,0.2
0,6,Atlantic Salmon 300g,premium,15.674275628694629,9.600000000000001,6.074275628694627,0.2
0,0,Organic Milk 1L,premium,7.261782278872248,3.6,3.661782278872248,0.2
0,1,Greek Yogurt 500g,mainstream,5.246521897714068,4.0,1.246521897714068,0.2
0,6,Atlantic Salmon 300g,budget,13.005448750487869,9.600000000000001,3.405448750487867,0.2
0,0,Organic Milk 1L,premium,7.199343448348849,3.6,3.5993434483488493,0.2
0,12,Dark Chocolate Bar,mainstream,4.335074990792814,3.2,1.1350749907928135,0.2
0,4,Croissant 4-pack,mainstream,4.077922234673372,3.2,0.8779222346733722,0.2
0,8,Plant-Based Burger 2pk,mainstream,8.519771617327685,7.6000000000000005,0.919771617327684,0.2
0,12,Dark Chocolate Bar,budget,3.998064636901512,3.2,0.7980646369015116,0.2
0,5,Whole Wheat Wrap 6pk,budget,3.2593381326760262,2.8000000000000003,0.45933813267602597,0.2
0,1,Greek Yogurt 500g,premium,6.184155477360712,4.0,2.1841554773607124,0.2
0,12,Dark Chocolate Bar,mainstream,4.315796243655337,3.2,1.1157962436553372,0.2
0,12,Dark Chocolate Bar,budget,3.9344301331250633,3.2,0.7344301331250631,0.2
1,4,Croissant 4-pack,budget,3.902987607693734,3.2,0.7029876076937338,0.2
1,1,Greek Yogurt 500g,budget,4.569210337888445,4.0,0.5692103378884452,0.2
1,10,Craft IPA 6-pack,mainstream,13.402377683175136,9.600000000000001,3.802377683175134,0.2
1,1,Greek Yogurt 500g,mainstream,5.520362553989094,4.0,1.5203625539890941,0.2
1,7,Chicken Breast 500g,mainstream,8.33422825166271,6.4,1.9342282516627094,0.2
1,10,Craft IPA 6-pack,premium,17.22050503412545,9.600000000000001,7.620505034125447,0.2
1,6,Atlantic Salmon 300g,mainstream,13.188130909052564,9.600000000000001,3.5881309090525626,0.2
1,6,Atlantic Salmon 300g,budget,10.364266600609978,9.600000000000001,0.764266600609977,0.2
1,2,Cheddar Cheese 200g,mainstream,6.09756552893358,4.800000000000001,1.2975655289335792,0.2
1,1,Greek Yogurt 500g,budget,4.970098899609401,4.0,0.9700988996094013,0.2
1,2,Cheddar Cheese 200g,budget,4.833495592460335,4.800000000000001,0.0334955924603344,0.2
1,6,Atlantic Salmon 300g,budget,12.80875721316969,9.600000000000001,3.2087572131696884,0.2
1,13,Trail Mix 400g,budget,6.625157359830682,5.6000000000000005,1.0251573598306818,0.2
1,14,Protein Bar 6-pack,mainstream,9.996095786555822,6.800000000000001,3.196095786555821,0.2
1,8,Plant-Based Burger 2pk,budget,8.682981775278998,7.6000000000000005,1.0829817752789976,0.2
1,2,Cheddar Cheese 200g,mainstream,6.077895450256749,4.800000000000001,1.2778954502567483,0.2
1,8,Plant-Based Burger 2pk,mainstream,10.942790556899629,7.6000000000000005,3.3427905568996286,0.2
1,6,Atlantic Salmon 300g,mainstream,12.612721842710833,9.600000000000001,3.0127218427108318,0.2
1,0,Organic Milk 1L,mainstream,5.06564960079669,3.6,1.4656496007966902,0.2
1,2,Cheddar Cheese 200g,premium,9.560166433336775,4.800000000000001,4.760166433336774,0.2
1,9,Cabernet Sauvignon,mainstream,15.854508545957366,12.0,3.8545085459573656,0.2
1,8,Plant-Based Burger 2pk,budget,9.297771921302617,7.6000000000000005,1.6977719213026168,0.2
1,3,Sourdough Bread,mainstream,5.641608245284436,4.4,1.2416082452844357,0.2
1,10,Craft IPA 6-pack,mainstream,13.231994779138018,9.600000000000001,3.631994779138017,0.2
1,9,Cabernet Sauvignon,budget,15.350698222049534,12.0,3.350698222049534,0.2
1,3,Sourdough Bread,budget,4.889108442493439,4.4,0.4891084424934382,0.2
1,3,Sourdough Bread,budget,4.556420537653436,4.4,0.15642053765343533,0.2
1,9,Cabernet Sauvignon,mainstream,13.841799602979226,12.0,1.8417996029792256,0.2
1,6,Atlantic Salmon 300g,mainstream,11.505171621438642,9.600000000000001,1.9051716214386403,0.2
1,8,Plant-Based Burger 2pk,budget,7.721029849978345,7.6000000000000005,0.12102984997834465,0.2
1,2,Cheddar Cheese 200g,premium,7.562121652339555,4.800000000000001,2.7621216523395544,0.2
1,4,Croissant 4-pack,premium,4.859743756142854,3.2,1.6597437561428539,0.2
1,13,Trail Mix 400g,budget,6.024868434848373,5.6000000000000005,0.42486843484837244,0.2
1,5,Whole Wheat Wrap 6pk,premium,6.582823092055295,2.8000000000000003,3.782823092055295,0.2
1,1,Greek Yogurt 500g,budget,4.397420149308203,4.0,0.3974201493082026,0.2
1,13,Trail Mix 400g,premium,9.65853483537459,5.6000000000000005,4.05853483537459,0.2
1,0,Organic Milk 1L,premium,7.106628989171074,3.6,3.5066289891710736,0.2
1,9,Cabernet Sauvignon,budget,13.12992412386149,12.0,1.1299241238614908,0.2
1,9,Cabernet Sauvignon,mainstream,14.836160133882386,12.0,2.8361601338823856,0.2
1,5,Whole Wheat Wrap 6pk,premium,5.485016671976628,2.8000000000000003,2.6850166719766277,0.2
1,7,Chicken Breast 500g,premium,10.658639492693188,6.4,4.258639492693188,0.2
1,2,Cheddar Cheese 200g,premium,7.399536151589751,4.800000000000001,2.59953615158975,0.2
1,10,Craft IPA 6-pack,mainstream,14.382618154343767,9.600000000000001,4.782618154343766,0.2
1,6,Atlantic Salmon 300g,budget,10.743327037368559,9.600000000000001,1.1433270373685573,0.2
1,3,Sourdough Bread,premium,7.227272177936083,4.4,2.8272721779360825,0.2
1,6,Atlantic Salmon 300g,mainstream,15.176885510059865,9.600000000000001,5.5768855100598635,0.2
1,13,Trail Mix 400g,mainstream,7.425311354173486,5.6000000000000005,1.8253113541734853,0.2
1,10,Craft IPA 6-pack,mainstream,11.909214564920205,9.600000000000001,2.309214564920204,0.2
1,13,Trail Mix 400g,mainstream,9.226672669229423,5.6000000000000005,3.626672669229422,0.2
1,8,Plant-Based Burger 2pk,budget,9.615279012034158,7.6000000000000005,2.0152790120341573,0.2
1,9,Cabernet Sauvignon,mainstream,17.635283643026366,12.0,5.635283643026366,0.2
1,7,Chicken Breast 500g,budget,7.283880331011436,6.4,0.8838803310114356,0.2
1,12,Dark Chocolate Bar,mainstream,3.966278299975147,3.2,0.7662782999751467,0.2
1,8,Plant-Based Burger 2pk,premium,13.976827257363967,7.6000000000000005,6.376827257363966,0.2
1,7,Chicken Breast 500g,mainstream,7.510975053835449,6.4,1.1109750538354488,0.2
1,9,Cabernet Sauvignon,mainstream,21.80499893882362,12.0,9.80499893882362,0.2
1,6,Atlantic Salmon 300g,budget,9.90105524632763,9.600000000000001,0.30105524632762837,0.2
1,2,Cheddar Cheese 200g,premium,9.94564206666159,4.800000000000001,5.145642066661589,0.2
1,4,Croissant 4-pack,mainstream,4.358512052047103,3.2,1.1585120520471026,0.2
1,3,Sourdough Bread,budget,4.568546351526943,4.4,0.16854635152694275,0.2
1,11,Sparkling Water 12pk,budget,4.985196949650313,4.800000000000001,0.18519694965031253,0.2
1,6,Atlantic Salmon 300g,budget,10.639992194584561,9.600000000000001,1.0399921945845598,0.2
1,9,Cabernet Sauvignon,mainstream,13.393470188956064,12.0,1.393470188956064,0.2
1,6,Atlantic Salmon 300g,premium,20.594382306837108,9.600000000000001,10.994382306837107,0.2
1,12,Dark Chocolate Bar,mainstream,3.6112435284364097,3.2,0.41124352843640954,0.2
1,9,Cabernet Sauvignon,budget,14.825147119201413,12.0,2.8251471192014126,0.2
1,13,Trail Mix 400g,premium,10.68597226902134,5.6000000000000005,5.085972269021339,0.2
1,10,Craft IPA 6-pack,budget,11.967534166120277,9.600000000000001,2.367534166120276,0.2
1,6,Atlantic Salmon 300g,premium,20.29138927529161,9.600000000000001,10.691389275291609,0.2
1,10,Craft IPA 6-pack,budget,10.147096292187685,9.600000000000001,0.5470962921876836,0.2
1,3,Sourdough Bread,mainstream,6.284558362754274,4.4,1.884558362754274,0.2
1,6,Atlantic Salmon 300g,premium,16.835420661553982,9.600000000000001,7.235420661553981,0.2
1,14,Protein Bar 6-pack,budget,6.881266297307478,6.800000000000001,0.08126629730747759,0.2
1,14,Protein Bar 6-pack,mainstream,8.410314135591449,6.800000000000001,1.610314135591448,0.2
1,9,Cabernet Sauvignon,premium,21.14172145292695,12.0,9.141721452926951,0.2
1,6,Atlantic Salmon 300g,budget,13.236736991030305,9.600000000000001,3.636736991030304,0.2
1,6,Atlantic Salmon 300g,mainstream,17.915587743963133,9.600000000000001,8.315587743963132,0.2
1,7,Chicken Breast 500g,budget,6.483538363091501,6.4,0.08353836309150076,0.2
1,12,Dark Chocolate Bar,mainstream,4.196965611372287,3.2,0.9969656113722865,0.2
1,7,Chicken Breast 500g,mainstream,9.58961715428651,6.4,3.189617154286509,0.2
1,11,Sparkling Water 12pk,budget,4.951465798976123,4.800000000000001,0.15146579897612256,0.2
1,10,Craft IPA 6-pack,budget,9.980550340916787,9.600000000000001,0.38055034091678586,0.2
1,10,Craft IPA 6-pack,premium,17.18922382568926,9.600000000000001,7.58922382568926,0.2
1,14,Protein Bar 6-pack,mainstream,7.606390822228535,6.800000000000001,0.8063908222285345,0.2
1,10,Craft IPA 6-pack,premium,17.779873262114815,9.600000000000001,8.179873262114814,0.2
1,2,Cheddar Cheese 200g,mainstream,6.907947318964031,4.800000000000001,2.1079473189640305,0.2
1,9,Cabernet Sauvignon,premium,23.21201466903646,12.0,11.21201466903646,0.2
1,3,Sourdough Bread,mainstream,5.181660650623467,4.4,0.7816606506234667,0.2
1,10,Craft IPA 6-pack,premium,15.591667182912385,9.600000000000001,5.9916671829123835,0.2
1,6,Atlantic Salmon 300g,mainstream,12.599276081340383,9.600000000000001,2.9992760813403816,0.2
1,13,Trail Mix 400g,budget,5.7374418269209935,5.6000000000000005,0.13744182692099294,0.2
1,14,Protein Bar 6-pack,budget,7.153847876468542,6.800000000000001,0.3538478764685413,0.2
1,4,Croissant 4-pack,mainstream,6.101053624609711,3.2,2.9010536246097107,0.2
1,5,Whole Wheat Wrap 6pk,budget,3.298365601988891,2.8000000000000003,0.4983656019888909,0.2
1,2,Cheddar Cheese 200g,budget,5.6193419626151035,4.800000000000001,0.8193419626151028,0.2
1,1,Greek Yogurt 500g,budget,4.293626474728622,4.0,0.29362647472862236,0.2
1,3,Sourdough Bread,mainstream,6.694284134182186,4.4,2.2942841341821856,0.2
1,0,Organic Milk 1L,mainstream,4.471875138871803,3.6,0.8718751388718027,0.2
1,6,Atlantic Salmon 300g,mainstream,12.83114994259781,9.600000000000001,3.231149942597808,0.2
1,7,Chicken Breast 500g,budget,6.8128908616959025,6.4,0.41289086169590217,0.2
1,6,Atlantic Salmon 300g,budget,10.687279628116347,9.600000000000001,1.0872796281163453,0.2
1,3,Sourdough Bread,mainstream,6.001010764893718,4.4,1.6010107648937177,0.2
1,11,Sparkling Water 12pk,budget,5.715983033769803,4.800000000000001,0.9159830337698027,0.2
1,7,Chicken Breast 500g,mainstream,10.48127291668876,6.4,4.081272916688759,0.2
1,1,Greek Yogurt 500g,budget,5.0300695033015845,4.0,1.0300695033015845,0.2
1,10,Craft IPA 6-pack,budget,11.376479811198202,9.600000000000001,1.7764798111982003,0.2
1,7,Chicken Breast 500g,budget,6.8429814297517,6.4,0.44298142975169963,0.2
1,8,Plant-Based Burger 2pk,mainstream,10.582013884550115,7.6000000000000005,2.9820138845501143,0.2
1,14,Protein Bar 6-pack,premium,14.051037893956483,6.800000000000001,7.251037893956482,0.2
1,4,Croissant 4-pack,budget,3.3940990463613208,3.2,0.19409904636132058,0.2
1,9,Cabernet Sauvignon,mainstream,13.34019512322449,12.0,1.3401951232244897,0.2
1,1,Greek Yogurt 500g,mainstream,5.550564853902596,4.0,1.5505648539025962,0.2
1,9,Cabernet Sauvignon,budget,15.979870579356247,12.0,3.9798705793562466,0.2
1,2,Cheddar Cheese 200g,mainstream,5.841956965458786,4.800000000000001,1.0419569654587857,0.2
1,9,Cabernet Sauvignon,budget,12.365941702488614,12.0,0.36594170248861424,0.2
1,11,Sparkling Water 12pk,mainstream,7.569055604629911,4.800000000000001,2.7690556046299104,0.2
1,9,Cabernet Sauvignon,budget,12.168038136130866,12.0,0.16803813613086582,0.2
1,6,Atlantic Salmon 300g,mainstream,11.887478772251432,9.600000000000001,2.287478772251431,0.2
1,6,Atlantic Salmon 300g,premium,22.343339474855437,9.600000000000001,12.743339474855436,0.2
1,7,Chicken Breast 500g,budget,8.445993775142453,6.4,2.0459937751424526,0.2
1,11,Sparkling Water 12pk,mainstream,6.387641394113095,4.800000000000001,1.5876413941130947,0.2
1,11,Sparkling Water 12pk,mainstream,7.409417312621426,4.800000000000001,2.6094173126214253,0.2
2,1,Greek Yogurt 500g,mainstream,6.1525630450344195,4.0,2.1525630450344195,0.2
2,6,Atlantic Salmon 300g,mainstream,12.668091267606679,9.600000000000001,3.068091267606677,0.2
2,5,Whole Wheat Wrap 6pk,budget,2.8728823938629007,2.8000000000000003,0.07288239386290041,0.2
2,12,Dark Chocolate Bar,premium,5.8875640259525985,3.2,2.6875640259525984,0.2
2,8,Plant-Based Burger 2pk,budget,9.13971288386827,7.6000000000000005,1.5397128838682699,0.2
2,10,Craft IPA 6-pack,mainstream,15.307649456206462,9.600000000000001,5.707649456206461,0.2
2,2,Cheddar Cheese 200g,mainstream,8.038804021015917,4.800000000000001,3.238804021015916,0.2
2,0,Organic Milk 1L,premium,6.103437999049882,3.6,2.5034379990498823,0.2
2,12,Dark Chocolate Bar,mainstream,4.210963340538231,3.2,1.0109633405382308,0.2
2,3,Sourdough Bread,budget,5.076848082902271,4.4,0.6768480829022705,0.2
2,1,Greek Yogurt 500g,premium,6.064322578183152,4.0,2.064322578183152,0.2
2,14,Protein Bar 6-pack,mainstream,8.463513726746017,6.800000000000001,1.6635137267460163,0.2
2,13,Trail Mix 400g,mainstream,7.6230120913375385,5.6000000000000005,2.023012091337538,0.2
2,7,Chicken Breast 500g,mainstream,7.454391570962181,6.4,1.0543915709621805,0.2
2,14,Protein Bar 6-pack,budget,7.977260833186247,6.800000000000001,1.1772608331862466,0.2
2,13,Trail Mix 400g,mainstream,9.130646867437122,5.6000000000000005,3.530646867437121,0.2
2,5,Whole Wheat Wrap 6pk,premium,6.325454556740777,2.8000000000000003,3.5254545567407765,0.2
2,13,Trail Mix 400g,budget,6.179878617386658,5.6000000000000005,0.5798786173866572,0.2
2,6,Atlantic Salmon 300g,mainstream,11.759172914134867,9.600000000000001,2.1591729141348655,0.2
2,14,Protein Bar 6-pack,premium,15.277223067774198,6.800000000000001,8.477223067774197,0.2
2,14,Protein Bar 6-pack,mainstream,8.508590879421842,6.800000000000001,1.7085908794218412,0.2
2,10,Craft IPA 6-pack,premium,17.154573647230894,9.600000000000001,7.554573647230892,0.2
2,3,Sourdough Bread,budget,5.540436646476441,4.4,1.1404366464764406,0.2
2,8,Plant-Based Burger 2pk,premium,13.674623619409234,7.6000000000000005,6.074623619409233,0.2
2,10,Craft IPA 6-pack,budget,10.681010164220668,9.600000000000001,1.0810101642206664,0.2
2,14,Protein Bar 6-pack,mainstream,9.93391048942763,6.800000000000001,3.1339104894276293,0.2
2,4,Croissant 4-pack,mainstream,4.958066919053595,3.2,1.7580669190535945,0.2
2,0,Organic Milk 1L,mainstream,5.273807641144296,3.6,1.6738076411442955,0.2
2,10,Craft IPA 6-pack,premium,16.489548609496737,9.600000000000001,6.889548609496735,0.2
2,8,Plant-Based Burger 2pk,mainstream,8.843862046714525,7.6000000000000005,1.2438620467145247,0.2
2,13,Trail Mix 400g,mainstream,8.356078514609639,5.6000000000000005,2.756078514609638,0.2
2,1,Greek Yogurt 500g,mainstream,5.03321401344621,4.0,1.0332140134462096,0.2
2,10,Craft IPA 6-pack,mainstream,12.720176108362871,9.600000000000001,3.1201761083628696,0.2
2,3,Sourdough Bread,mainstream,4.609316719068328,4.4,0.20931671906832783,0.2
2,6,Atlantic Salmon 300g,budget,9.747548894754457,9.600000000000001,0.14754889475445587,0.2
2,6,Atlantic Salmon 300g,mainstream,14.593207350999295,9.600000000000001,4.993207350999294,0.2
2,3,Sourdough Bread,premium,6.448956112959301,4.4,2.048956112959301,0.2
2,8,Plant-Based Burger 2pk,mainstream,11.169204204683325,7.6000000000000005,3.5692042046833246,0.2
2,0,Organic Milk 1L,mainstream,4.9056102481734625,3.6,1.3056102481734624,0.2
2,5,Whole Wheat Wrap 6pk,budget,2.9023198793141747,2.8000000000000003,0.10231987931417441,0.2
2,10,Craft IPA 6-pack,mainstream,12.463122050332288,9.600000000000001,2.8631220503322865,0.2
2,11,Sparkling Water 12pk,budget,6.447584012868996,4.800000000000001,1.647584012868995,0.2
2,4,Croissant 4-pack,budget,3.5599649143800467,3.2,0.3599649143800465,0.2
2,12,Dark Chocolate Bar,mainstream,4.464924936131889,3.2,1.264924936131889,0.2
2,8,Plant-Based Burger 2pk,budget,7.696120008296486,7.6000000000000005,0.09612000829648526,0.2
2,6,Atlantic Salmon 300g,budget,11.138005211732546,9.600000000000001,1.5380052117325445,0.2
2,3,Sourdough Bread,mainstream,6.6680326612272784,4.4,2.268032661227278,0.2
2,6,Atlantic Salmon 300g,mainstream,13.739319562549664,9.600000000000001,4.139319562549662,0.2
2,2,Cheddar Cheese 200g,mainstream,5.447721005571214,4.800000000000001,0.6477210055712135,0.2
2,6,Atlantic Salmon 300g,budget,9.667570687846819,9.600000000000001,0.06757068784681763,0.2
2,10,Craft IPA 6-pack,mainstream,11.838574067385432,9.600000000000001,2.2385740673854304,0.2
2,6,Atlantic Salmon 300g,mainstream,13.499677393199741,9.600000000000001,3.89967739319974,0.2
2,14,Protein Bar 6-pack,mainstream,9.959806483387432,6.800000000000001,3.159806483387431,0.2
2,4,Croissant 4-pack,mainstream,3.775068572467825,3.2,0.5750685724678246,0.2
2,10,Craft IPA 6-pack,budget,11.44994979981349,9.600000000000001,1.8499497998134888,0.2
2,10,Craft IPA 6-pack,premium,15.77293856944777,9.600000000000001,6.172938569447769,0.2
2,8,Plant-Based Burger 2pk,budget,8.843634144477784,7.6000000000000005,1.2436341444777836,0.2
2,14,Protein Bar 6-pack,mainstream,8.804501218628813,6.800000000000001,2.0045012186288123,0.2
2,8,Plant-Based Burger 2pk,budget,8.548720379492977,7.6000000000000005,0.9487203794929764,0.2
2,2,Cheddar Cheese 200g,mainstream,5.650054171165109,4.800000000000001,0.850054171165108,0.2
2,10,Craft IPA 6-pack,budget,10.32006256114278,9.600000000000001,0.7200625611427789,0.2
2,11,Sparkling Water 12pk,premium,9.135185073028955,4.800000000000001,4.3351850730289545,0.2
2,7,Chicken Breast 500g,budget,7.462082311821794,6.4,1.0620823118217935,0.2
2,6,Atlantic Salmon 300g,mainstream,10.365996685664504,9.600000000000001,0.7659966856645024,0.2
2,7,Chicken Breast 500g,budget,6.5477396408002475,6.4,0.14773964080024715,0.2
2,4,Croissant 4-pack,budget,3.5844081941170725,3.2,0.3844081941170723,0.2
2,6,Atlantic Salmon 300g,mainstream,12.02149239359449,9.600000000000001,2.421492393594489,0.2
